time,pid,x,y,z
1493735075073,SA0297,0.012,-0.0079,0.0091
1493735075119,SA0297,-0.0115,-0.0335,-0.0257
1493735075164,SA0297,0.0051,-0.0178,0.002
1493735075209,SA0297,-0.0137,0.0127,0.0069
1493735075254,SA0297,0.0006,0.006,0.0147
1493735075299,SA0297,-0.0069,-0.0113,0.0435
1493735075344,SA0297,-0.0155,-0.024,0.0378
1493735075393,SA0297,-0.0097,-0.0034,0.0215
1493735075433,SA0297,0.0014,-0.0058,-0.0101
1493735075479,SA0297,0.0001,0.0248,0.0444
1493735075524,SA0297,0.0755,0.006,0.0312
1493735075569,SA0297,-0.0245,0.0111,0.0933
1493735075614,SA0297,0.0419,0.0363,0.0338
1493735075664,SA0297,0.0131,-0.0083,0.014
1493735075709,SA0297,-0.0236,0.0499,-0.0244
1493735075753,SA0297,0.0153,0.0816,-0.0859
1493735075800,SA0297,0.0409,0.0886,-0.0907
1493735075845,SA0297,0.0678,0.0092,-0.073
1493735075889,SA0297,0.0208,0.0335,0.0285
1493735075935,SA0297,0.0536,0.0081,0.0068
1493735075979,SA0297,0.0816,0.0304,-0.048
1493735076024,SA0297,-0.1453,-0.0832,-0.1212
1493735076069,SA0297,-0.0108,-0.0661,-0.0425
1493735076115,SA0297,-0.0229,-0.0441,-0.026
1493735076159,SA0297,0.017,-0.0098,-0.0231
1493735076205,SA0297,0.0248,0.0227,0.001
1493735076249,SA0297,0.0175,0.0404,0.0442
1493735076295,SA0297,-0.0109,-0.0116,-0.0112
1493735076340,SA0297,-0.0085,-0.031,0.0143
1493735076384,SA0297,0.0079,-0.0079,-0.0357
1493735076429,SA0297,0.0121,0.0046,-0.0133
1493735076473,SA0297,-0.0048,0.0042,-0.0256
1493735076521,SA0297,-0.0252,0.0217,-0.0362
1493735076567,SA0297,-0.0078,-0.0199,-0.0143
1493735076609,SA0297,0.001,0.0075,-0.016
1493735076659,SA0297,0.0057,0.0121,0.0122
1493735076704,SA0297,0.0167,0.0033,0.0189
1493735076749,SA0297,0.018000000000000002,0.0044,0.0135
1493735076793,SA0297,0.0013,0.0075,0.0103
1493735076839,SA0297,0.0095,-0.0048,-0.0173
1493735076884,SA0297,0.0219,-0.013,-0.0135
1493735076929,SA0297,0.0217,-0.0069,-0.015
1493735076974,SA0297,0.0035,0.0004,0.0081
1493735077019,SA0297,-0.0035,-0.0096,-0.0032
1493735077064,SA0297,-0.0122,-0.0069,0.0006
1493735077109,SA0297,-0.0017,0.0001,0.0001
1493735077153,SA0297,0.0009,0.0023,0.0034
1493735077199,SA0297,-0.008,0.0049,0.003
1493735077244,SA0297,-0.0707,0.0215,-0.0474
1493735077289,SA0297,0.0168,-0.0089,-0.0009
1493735077334,SA0297,0.0319,-0.0021,-0.0033
1493735077379,SA0297,0.0243,0.0009,-0.0075
1493735077424,SA0297,0.0186,0.0043,-0.0058
1493735077470,SA0297,0.0026,0.0027,-0.0102
1493735077515,SA0297,-0.0097,-0.0102,-0.0056
1493735077560,SA0297,-0.0229,-0.0183,-0.0064
1493735077605,SA0297,0.0003,-0.0068,-0.0
1493735077655,SA0297,0.0194,0.0082,-0.0009
1493735077700,SA0297,0.0119,0.006,0.0128
1493735077745,SA0297,0.0011,-0.0021,0.0054
1493735077790,SA0297,-0.0023,-0.0062,0.0016
1493735077835,SA0297,-0.001,-0.0029,-0.0075
1493735077880,SA0297,0.0006,0.0,-0.002
1493735077925,SA0297,0.0067,-0.0005,0.0054
1493735077969,SA0297,0.006,-0.0031,0.0071
1493735078015,SA0297,-0.0029,-0.0036,0.002
1493735078060,SA0297,0.0017,-0.0016,-0.0131
1493735078105,SA0297,0.0036,-0.0046,-0.0121
1493735078150,SA0297,-0.0021,-0.0079,-0.012
1493735078195,SA0297,0.0027,-0.0047,-0.0198
1493735078240,SA0297,0.0014,-0.0001,-0.0047
1493735078285,SA0297,0.0025,-0.003,-0.0164
1493735078329,SA0297,-0.002,-0.0035,0.0044
1493735078380,SA0297,-0.0015,0.0021,0.0039
1493735078420,SA0297,0.0099,0.0039,0.0136
1493735078465,SA0297,-0.0008,0.0014,0.0164
1493735078513,SA0297,0.0182,-0.0007,0.0104
1493735078555,SA0297,0.0101,0.0108,0.0175
1493735078600,SA0297,-0.005,-0.0052,0.0007
1493735078649,SA0297,-0.0038,-0.0017,-0.0071
1493735078695,SA0297,-0.0051,-0.0062,-0.0187
1493735078745,SA0297,-0.006,-0.0045,0.0001
1493735078785,SA0297,-0.0029,0.002,0.0115
1493735078830,SA0297,-0.0035,-0.0005,0.0183
1493735078875,SA0297,0.0157,-0.0105,-0.0296
1493735078920,SA0297,-0.0022,-0.0017,-0.0166
1493735078965,SA0297,-0.0086,-0.0043,-0.0092
1493735079009,SA0297,-0.0025,-0.0002,0.0071
1493735079055,SA0297,-0.0003,0.0018,0.0081
1493735079100,SA0297,0.0049,-0.0019,0.0021
1493735079145,SA0297,0.0043,0.0036,-0.0003
1493735079190,SA0297,-0.0066,-0.0013,-0.0035
1493735079235,SA0297,0.0029,-0.0067,0.0
1493735079280,SA0297,0.0013,0.0067,0.0002
1493735079326,SA0297,-0.0015,0.0008,0.0089
1493735079369,SA0297,0.0166,0.0162,-0.0039
1493735079416,SA0297,0.0171,-0.0072,-0.0012
1493735079461,SA0297,-0.031,-0.0126,-0.0086
1493735079507,SA0297,-0.006,-0.0064,-0.0047
1493735079550,SA0297,-0.005,-0.0036,-0.0057
1493735079596,SA0297,0.0013,0.0043,-0.0052
1493735079640,SA0297,-0.0159,-0.004,0.0083
1493735079689,SA0297,-0.0013,-0.0093,-0.0178
1493735079736,SA0297,0.004,0.0052,0.0186
1493735079780,SA0297,0.0018,0.0043,0.0042
1493735079827,SA0297,0.0022,-0.0055,0.0043
1493735079871,SA0297,0.0006,-0.0043,-0.0073
1493735079916,SA0297,0.0058,-0.0004,-0.0072
1493735079961,SA0297,0.0026,0.0047,-0.004
1493735080006,SA0297,-0.0042,-0.0043,-0.0038
1493735080049,SA0297,-0.01,-0.0026,-0.0019
1493735080100,SA0297,0.0129,0.0028,0.0429
1493735080140,SA0297,-0.0096,-0.0062,-0.0197
1493735080185,SA0297,0.0029,-0.0079,0.0041
1493735080232,SA0297,-0.0008,-0.0032,-0.009000000000000001
1493735080276,SA0297,-0.0014,0.0155,0.0058
1493735080320,SA0297,0.0045,0.0074,0.0176
1493735080366,SA0297,-0.0067,0.0004,0.0144
1493735080409,SA0297,-0.005,-0.005,-0.0124
1493735080456,SA0297,0.0044,-0.0059,-0.0215
1493735080500,SA0297,-0.0005,-0.0182,-0.0173
1493735080545,SA0297,-0.0004,-0.0034,-0.005
1493735080591,SA0297,0.0001,0.0023,0.0189
1493735080635,SA0297,0.0047,0.0053,0.01
1493735080695,SA0297,-0.0014,0.0005,-0.0002
1493735080729,SA0297,-0.0032,-0.0045,-0.0034
1493735080775,SA0297,-0.0045,0.0023,-0.0054
1493735080820,SA0297,0.0028,-0.0011,-0.0039
1493735080865,SA0297,0.0034,-0.0017,0.0002
1493735080910,SA0297,0.0004,-0.0043,-0.0014
1493735080955,SA0297,0.0032,0.0001,-0.0078
1493735081000,SA0297,0.0025,-0.0031,-0.0002
1493735081045,SA0297,0.0009,-0.0029,0.0024
1493735081091,SA0297,-0.0001,-0.0037,0.0045
1493735081136,SA0297,0.0038,0.0004,0.0051
1493735081181,SA0297,-0.0001,-0.0026,0.0024
1493735081225,SA0297,0.0007,-0.001,-0.0059
1493735081271,SA0297,-0.0006,-0.0054,-0.0041
1493735081316,SA0297,-0.0013,-0.0056,-0.0026
1493735081369,SA0297,0.0021,0.001,-0.0045
1493735081406,SA0297,0.0026,-0.0009,-0.0009
1493735081451,SA0297,0.0021,-0.0004,0.0009
1493735081496,SA0297,0.0032,-0.0028,-0.0019
1493735081547,SA0297,0.0007,-0.0046,-0.0003
1493735081585,SA0297,0.0028,-0.0051,-0.0052
1493735081631,SA0297,-0.0025,0.0039,-0.0055
1493735081683,SA0297,0.0017,0.0004,0.0066
1493735081731,SA0297,0.0059,-0.0061,-0.0023
1493735081771,SA0297,0.006,-0.0079,0.0076
1493735081816,SA0297,-0.0111,-0.0019,0.0035
1493735081861,SA0297,0.0065,-0.0019,-0.0008
1493735081907,SA0297,0.0006,0.002,-0.0023
1493735081951,SA0297,-0.0033,-0.0041,-0.0033
1493735081996,SA0297,0.0029,-0.0027,-0.0026
1493735082041,SA0297,-0.0046,0.001,0.0018
1493735082086,SA0297,0.0018,-0.0018,0.0028
1493735082131,SA0297,-0.0036,-0.0021,0.0017
1493735082177,SA0297,0.0026,-0.0033,-0.0009
1493735082221,SA0297,-0.002,-0.0044,-0.002
1493735082267,SA0297,0.0033,-0.0057,-0.0096
1493735082313,SA0297,0.005,-0.0076,0.0016
1493735082358,SA0297,-0.0002,0.003,0.0014
1493735082401,SA0297,-0.002,0.0011,0.0031
1493735082446,SA0297,0.0045,-0.0064,-0.0033
1493735082491,SA0297,0.0017,0.0,-0.0011
1493735082536,SA0297,-0.0015,-0.0029,-0.0014
1493735082582,SA0297,0.0006,-0.0043,0.0019
1493735082625,SA0297,0.0022,-0.0063,-0.002
1493735082677,SA0297,-0.001,-0.0037,0.0011
1493735082721,SA0297,-0.003,-0.0011,0.004
1493735082766,SA0297,-0.0009,-0.0041,0.0002
1493735082813,SA0297,-0.0035,-0.0023,-0.001
1493735082859,SA0297,-0.0033,-0.0056,-0.0003
1493735082901,SA0297,-0.0032,-0.0016,0.0001
1493735082945,SA0297,-0.0033,-0.0039,0.0047
1493735082991,SA0297,-0.003,-0.0005,-0.0025
1493735083036,SA0297,-0.0039,-0.0039,0.0011
1493735083081,SA0297,-0.006,-0.0057,0.0004
1493735083127,SA0297,-0.0024,-0.0018,-0.0026
1493735083172,SA0297,-0.0028,0.002,0.0041
1493735083217,SA0297,-0.0038,-0.0055,0.0045
1493735083262,SA0297,-0.0071,-0.0048,0.0003
1493735083313,SA0297,-0.0069,-0.0016,0.0002
1493735083352,SA0297,-0.0066,-0.0069,-0.0062
1493735083396,SA0297,-0.006,-0.0052,-0.0063
1493735083441,SA0297,-0.0056,-0.0014,-0.0004
1493735083486,SA0297,-0.0048,-0.001,-0.003
1493735083532,SA0297,-0.0017,-0.0008,-0.0009
1493735083577,SA0297,-0.0027,-0.0012,-0.0029
1493735083622,SA0297,-0.0011,-0.0019,-0.004
1493735083680,SA0297,-0.0005,-0.0009,-0.0009
1493735083717,SA0297,0.0008,-0.0056,0.0005
1493735083761,SA0297,0.0019,-0.0037,-0.0002
1493735083807,SA0297,0.0034,-0.0039,-0.0046
1493735083855,SA0297,0.0012,-0.003,0.001
1493735083897,SA0297,0.0027,-0.0006,-0.0034
1493735083942,SA0297,0.0031,0.0015,0.0043
1493735083987,SA0297,0.0028,-0.0049,-0.0002
1493735084033,SA0297,0.0009,-0.0065,-0.0029
1493735084077,SA0297,0.0033,-0.0047,-0.0034
1493735084121,SA0297,0.003,-0.0015,0.0023
1493735084167,SA0297,0.0026,-0.0037,-0.0014
1493735084212,SA0297,0.001,-0.0017,-0.0002
1493735084257,SA0297,-0.0004,-0.0048,-0.0015
1493735084302,SA0297,0.0005,-0.0028,-0.003
1493735084347,SA0297,0.0012,-0.0051,-0.0035
1493735084398,SA0297,0.0008,-0.0038,0.0004
1493735084437,SA0297,-0.0001,-0.0031,-0.0005
1493735084481,SA0297,-0.0001,-0.0032,0.0007
1493735084527,SA0297,-0.0,-0.0029,-0.0019
1493735084572,SA0297,-0.0,-0.0064,-0.0057
1493735084617,SA0297,0.0012,-0.0023,-0.0041
1493735084667,SA0297,-0.0006,0.0004,0.0018
1493735084712,SA0297,-0.0013,-0.0046,0.0011
1493735084758,SA0297,-0.0017,-0.0053,0.0001
1493735084801,SA0297,-0.0027,-0.0024,0.0001
1493735084847,SA0297,-0.0022,-0.0057,-0.0001
1493735084892,SA0297,-0.0017,-0.0011,-0.001
1493735084937,SA0297,-0.0033,-0.003,-0.0032
1493735084982,SA0297,-0.0018,-0.0039,0.0018
1493735085027,SA0297,-0.0012,-0.0012,0.0001
1493735085072,SA0297,-0.0009,0.0001,0.0013
1493735085118,SA0297,0.0001,-0.0058,-0.0043
1493735085161,SA0297,0.0005,-0.0027,-0.0063
1493735085208,SA0297,0.0009,-0.0037,0.0003
1493735085252,SA0297,0.0009,-0.002,0.0044
1493735085297,SA0297,0.001,-0.0042,-0.0023
1493735085342,SA0297,0.0002,-0.0036,-0.0013
1493735085387,SA0297,0.0016,-0.0045,0.0019
1493735085432,SA0297,0.0036,-0.0038,0.0036
1493735085483,SA0297,0.0034,-0.0007,0.0044
1493735085521,SA0297,0.003,-0.0001,0.0029
1493735085567,SA0297,0.0042,-0.0075,-0.003
1493735085612,SA0297,0.0042,0.0015,0.0062
1493735085662,SA0297,0.0042,0.0005,0.0045
1493735085709,SA0297,0.0034,-0.0002,-0.0015
1493735085753,SA0297,0.0004,0.0001,-0.001
1493735085797,SA0297,0.0016,-0.0051,0.0019
1493735085844,SA0297,0.0031,0.001,-0.004
1493735085887,SA0297,0.0024,-0.0011,-0.0079
1493735085932,SA0297,0.0013,-0.0071,0.0019
1493735085980,SA0297,0.0025,-0.0055,0.0001
1493735086022,SA0297,0.0026,-0.0024,0.0036
1493735086067,SA0297,0.0031,-0.0084,0.0022
1493735086112,SA0297,0.0022,-0.003,0.0029
1493735086164,SA0297,0.0019,0.0034,0.0009
1493735086203,SA0297,0.0016,-0.0076,-0.0017
1493735086247,SA0297,0.0014,-0.0016,0.001
1493735086293,SA0297,0.0045,0.0021,-0.0011
1493735086337,SA0297,0.0024,-0.002,-0.0026
1493735086385,SA0297,0.0031,-0.0026,-0.0064
1493735086427,SA0297,0.0028,-0.0052,-0.001
1493735086473,SA0297,0.0028,-0.0056,-0.0029
1493735086518,SA0297,0.0028,0.0006,0.0027
1493735086563,SA0297,0.0008,0.0024,0.0013
1493735086608,SA0297,0.0016,-0.0005,0.0013
1493735086657,SA0297,0.0011,-0.0019,-0.0004
1493735086705,SA0297,0.0031,0.0012,0.0019
1493735086748,SA0297,0.0003,-0.0016,0.0014
1493735086793,SA0297,0.002,-0.0024,-0.0028
1493735086838,SA0297,0.0005,0.002,0.001
1493735086883,SA0297,0.0026,-0.003,-0.0006
1493735086928,SA0297,-0.0013,-0.0075,-0.0006
1493735086973,SA0297,0.0003,-0.0029,-0.0041
1493735087017,SA0297,-0.0001,0.0021,0.0016
1493735087063,SA0297,0.0014,-0.0007,0.0035
1493735087109,SA0297,0.0002,-0.0065,0.0023
1493735087153,SA0297,-0.0001,-0.0021,-0.0061
1493735087198,SA0297,0.0004,-0.0038,0.0011
1493735087333,SA0297,-0.0013,-0.005,0.0022
1493735087379,SA0297,-0.0011,-0.0013,0.0013
1493735087423,SA0297,-0.0013,-0.0012,0.0009
1493735087468,SA0297,-0.0,-0.0029,-0.0005
1493735087513,SA0297,0.0009,-0.0038,-0.0052
1493735087559,SA0297,-0.0002,-0.0017,0.0047
1493735087603,SA0297,-0.0001,-0.001,0.002
1493735087648,SA0297,0.0018,-0.0027,-0.0081
1493735087694,SA0297,-0.0011,-0.0057,-0.0027
1493735087737,SA0297,0.0016,-0.0036,0.0014
1493735087783,SA0297,0.0003,0.0041,0.0031
1493735087828,SA0297,0.0012,0.0019,0.0041
1493735087873,SA0297,-0.0008,-0.0034,0.0018
1493735087918,SA0297,-0.0011,-0.0031,-0.0001
1493735087963,SA0297,0.0009,-0.0017,0.0007
1493735088008,SA0297,0.0,-0.0032,0.0046
1493735088054,SA0297,0.0003,0.0003,0.0009
1493735088097,SA0297,-0.001,-0.0014,-0.0016
1493735088143,SA0297,0.0002,-0.0019,-0.0001
1493735088188,SA0297,-0.0006,-0.0024,-0.0015
1493735088233,SA0297,0.0001,-0.0024,-0.0
1493735088280,SA0297,-0.0001,-0.0033,0.0007
1493735088329,SA0297,0.0001,-0.0026,0.0001
1493735088368,SA0297,-0.0003,-0.0023,-0.0013
1493735088413,SA0297,-0.0007,-0.0008,-0.0006
1493735088457,SA0297,0.0007,-0.0011,-0.0024
1493735088503,SA0297,0.0,-0.0027,0.0002
1493735088548,SA0297,0.0001,-0.002,0.0021
1493735088593,SA0297,-0.0002,-0.0017,-0.0009
1493735088638,SA0297,0.0003,-0.0036,-0.0007
1493735088688,SA0297,-0.0005,-0.0054,0.0005
1493735088733,SA0297,0.0014,-0.0044,-0.0049
1493735088777,SA0297,-0.0002,-0.0017,0.0009
1493735088823,SA0297,0.0003,-0.0016,0.0022
1493735088868,SA0297,0.0009,0.0014,0.0012
1493735088913,SA0297,-0.0012,-0.0043,-0.0049
1493735088958,SA0297,0.0017,-0.0094,-0.0061
1493735089003,SA0297,0.0061,0.0037,-0.0028
1493735089048,SA0297,0.0097,-0.0052,-0.0002
1493735089093,SA0297,0.0006,-0.0009,-0.0
1493735089137,SA0297,-0.008,-0.0046,0.0006
1493735089184,SA0297,-0.0065,0.012,-0.0063
1493735089229,SA0297,-0.0055,-0.0123,-0.0334
1493735089273,SA0297,-0.0027,-0.0145,0.0174
1493735089318,SA0297,0.0009,0.0054,-0.0131
1493735089363,SA0297,0.0113,0.0009,0.0194
1493735089408,SA0297,0.003,-0.0066,0.0032
1493735089453,SA0297,-0.0011,-0.0081,-0.0043
1493735089497,SA0297,0.0031,-0.0047,-0.0082
1493735089543,SA0297,0.0012,-0.001,-0.0045
1493735089588,SA0297,-0.0014,-0.0042,-0.0003
1493735089633,SA0297,-0.0029,-0.0042,-0.0018
1493735089683,SA0297,-0.0006,-0.0032,0.0003
1493735089728,SA0297,-0.0012,-0.0006,0.001
1493735089773,SA0297,-0.0027,-0.004,0.0022
1493735089817,SA0297,-0.0022,-0.0014,0.0027
1493735089863,SA0297,-0.0018,0.0007,-0.0006
1493735089908,SA0297,-0.0024,-0.0021,0.0026
1493735089953,SA0297,-0.0016,-0.003,0.0028
1493735089998,SA0297,-0.0019,-0.0017,0.0013
1493735090044,SA0297,-0.0025,-0.0039,0.0013
1493735090088,SA0297,-0.0021,-0.0006,-0.0013
1493735090133,SA0297,-0.0025,-0.0025,-0.004
1493735090177,SA0297,-0.0022,-0.0038,-0.0026
1493735090223,SA0297,-0.003,-0.0023,0.0004
1493735090268,SA0297,-0.0032,-0.0003,0.0015
1493735090313,SA0297,-0.0036,-0.0039,0.0007
1493735090361,SA0297,-0.0035,-0.004,-0.002
1493735090403,SA0297,-0.0033,-0.0016,-0.001
1493735090449,SA0297,-0.0027,-0.0007,-0.0016
1493735090499,SA0297,-0.0034,-0.003,-0.003
1493735090539,SA0297,-0.0028,-0.0052,-0.0008
1493735090584,SA0297,-0.0025,0.0027,-0.0018
1493735090630,SA0297,-0.0023,0.0014,0.0011
1493735090679,SA0297,-0.0021,-0.0035,-0.0003
1493735090724,SA0297,-0.0023,-0.0041,-0.0002
1493735090771,SA0297,-0.0019,-0.0039,-0.0024
1493735090814,SA0297,-0.0012,-0.0082,0.0004
1493735090864,SA0297,-0.0004,-0.0047,-0.0013
1493735090904,SA0297,-0.0018,0.0019,0.002
1493735090949,SA0297,-0.0006,-0.0016,0.0052
1493735090993,SA0297,-0.0005,0.0029,0.0024
1493735091039,SA0297,-0.0001,-0.0028,-0.0022
1493735091084,SA0297,0.0004,-0.0064,-0.0063
1493735091129,SA0297,-0.0011,-0.0009,-0.0061
1493735091176,SA0297,-0.0002,-0.0055,0.0001
1493735091219,SA0297,-0.0002,-0.0019,0.0046
1493735091264,SA0297,-0.001,0.0039,-0.0024
1493735091309,SA0297,-0.0012,-0.0036,-0.001
1493735091353,SA0297,0.0011,-0.0019,-0.0035
1493735091399,SA0297,-0.0004,-0.0049,0.0048
1493735091444,SA0297,0.0013,-0.0028,0.0008
1493735091489,SA0297,0.0015,0.0057,-0.0014
1493735091534,SA0297,0.0018,-0.0026,0.003
1493735091579,SA0297,0.0028,-0.003,0.0047
1493735091630,SA0297,-0.001,0.0016,-0.0092
1493735091673,SA0297,0.0021,-0.0074,0.0
1493735091719,SA0297,0.0017,-0.0009,-0.001
1493735091764,SA0297,0.002,-0.0015,-0.0019
1493735091809,SA0297,0.0017,-0.001,-0.0021
1493735091854,SA0297,0.0023,-0.0015,0.0021
1493735091900,SA0297,0.002,0.0024,0.0014
1493735091944,SA0297,0.0017,0.0024,-0.0009
1493735091989,SA0297,0.0008,-0.0078,0.0008
1493735092033,SA0297,0.0009,-0.005,0.0005
1493735092079,SA0297,0.0006,-0.0032,-0.0006
1493735092124,SA0297,0.0001,-0.0008,0.0014
1493735092169,SA0297,-0.0002,-0.0012,-0.0017
1493735092214,SA0297,0.0004,-0.0044,-0.0021
1493735092259,SA0297,0.0004,-0.0031,-0.0024
1493735092304,SA0297,0.0002,0.0006,-0.0013
1493735092349,SA0297,-0.0006,-0.0021,0.003
1493735092396,SA0297,-0.0005,-0.0034,0.0004
1493735092439,SA0297,-0.0015,-0.0024,-0.0035
1493735092484,SA0297,-0.0014,-0.0014,0.0007
1493735092529,SA0297,-0.0002,-0.0036,-0.0044
1493735092575,SA0297,-0.0015,-0.0015,-0.0011
1493735092619,SA0297,-0.001,-0.0016,0.0007
1493735092665,SA0297,-0.0017,0.0015,0.0001
1493735092710,SA0297,-0.0017,-0.0006,0.0001
1493735092755,SA0297,-0.0008,-0.0037,-0.0045
1493735092800,SA0297,-0.0024,-0.0028,0.0006
1493735092844,SA0297,-0.0017,-0.0014,-0.0007
1493735092889,SA0297,-0.0007,-0.0012,0.0021
1493735092935,SA0297,-0.0013,-0.0031,-0.0006
1493735092980,SA0297,-0.0017,-0.0043,-0.0042
1493735093029,SA0297,-0.0012,-0.002,0.0001
1493735093070,SA0297,0.0008,-0.0043,-0.0023
1493735093115,SA0297,-0.0004,0.0049,0.0004
1493735093165,SA0297,-0.0005,-0.0,0.0033
1493735093205,SA0297,-0.0004,-0.0033,-0.0029
1493735093249,SA0297,-0.0009,-0.0056,-0.0046
1493735093296,SA0297,-0.0007,-0.0002,0.0018
1493735093339,SA0297,0.0002,-0.002,0.002
1493735093384,SA0297,0.0,-0.0011,-0.0052
1493735093430,SA0297,-0.0002,-0.0021,-0.0018
1493735093475,SA0297,0.0001,-0.0009,0.0032
1493735093520,SA0297,0.0028,-0.0022,0.0022
1493735093568,SA0297,0.0013,-0.003,-0.0048
1493735093609,SA0297,0.0004,-0.0057,-0.0066
1493735093660,SA0297,0.0008,-0.0012,-0.0023
1493735093705,SA0297,0.0011,-0.0042,-0.0001
1493735093750,SA0297,0.0016,-0.003,-0.0
1493735093795,SA0297,0.0018,-0.0029,-0.0038
1493735093840,SA0297,0.0026,0.0003,-0.0004
1493735093885,SA0297,0.0024,0.0005,-0.0031
1493735093932,SA0297,0.0015,-0.0048,0.0067
1493735093975,SA0297,0.0023,-0.0016,-0.0081
1493735094020,SA0297,0.004,0.003,-0.0043
1493735094065,SA0297,0.0039,-0.0014,-0.0024
1493735094110,SA0297,0.0034,-0.0018,-0.0004
1493735094155,SA0297,0.0026,-0.0024,-0.0022
1493735094200,SA0297,0.0035,-0.0034,-0.0008
1493735094245,SA0297,0.0011,-0.0035,-0.0039
1493735094297,SA0297,0.0036,0.0013,-0.0017
1493735094344,SA0297,0.0031,-0.006999999999999999,-0.0024
1493735094380,SA0297,0.0037,-0.0035,-0.0025
1493735094425,SA0297,0.0039,-0.0022,-0.0003
1493735094470,SA0297,0.0046,-0.0,-0.0042
1493735094515,SA0297,0.0005,-0.0003,-0.0029
1493735094560,SA0297,0.0018,0.0004,-0.0024
1493735094605,SA0297,0.0025,-0.0043,-0.0032
1493735094649,SA0297,0.0017,-0.0063,-0.0008
1493735094700,SA0297,0.0009,-0.0019,-0.0009
1493735094745,SA0297,0.0012,0.0057,0.0028
1493735094790,SA0297,0.0022,-0.0029,0.0087
1493735094835,SA0297,0.0031,-0.0081,-0.0042
1493735094880,SA0297,0.0067,-0.0078,-0.0041
1493735094925,SA0297,0.005,0.0083,0.0084
1493735094969,SA0297,0.0068,-0.0007,-0.0007
1493735095016,SA0297,0.0009,-0.0078,-0.0059
1493735095060,SA0297,0.0005,-0.0046,-0.0087
1493735095110,SA0297,-0.0046,-0.0098,-0.0206
1493735095150,SA0297,0.005,-0.001,-0.0221
1493735095195,SA0297,-0.0041,-0.0041,0.0067
1493735095240,SA0297,-0.0028,0.0032,-0.0093
1493735095285,SA0297,0.0049,0.0052,0.0133
1493735095329,SA0297,0.0015,-0.0008,0.0048
1493735095375,SA0297,-0.0013,-0.008,-0.0056
1493735095420,SA0297,0.0009,-0.0029,-0.0023
1493735095465,SA0297,0.0003,0.0041,0.0007
1493735095517,SA0297,-0.001,-0.0045,0.0069
1493735095555,SA0297,-0.0011,-0.0053,-0.0007
1493735095600,SA0297,-0.001,-0.001,0.001
1493735095645,SA0297,-0.0013,-0.0032,-0.0064
1493735095696,SA0297,-0.0007,-0.0034,-0.0075
1493735095740,SA0297,-0.0023,-0.0005,0.0036
1493735095785,SA0297,0.0003,-0.0012,-0.0015
1493735095830,SA0297,-0.0004,0.0022,0.0009
1493735095875,SA0297,-0.0001,-0.0034,-0.0015
1493735095920,SA0297,-0.0027,-0.003,-0.0022
1493735095965,SA0297,-0.001,-0.0007,0.0018
1493735096011,SA0297,0.0006,0.0027,-0.0026
1493735096055,SA0297,-0.0011,-0.0036,-0.0039
1493735096101,SA0297,-0.0008,-0.0033,-0.0063
1493735096145,SA0297,-0.0013,-0.0014,-0.0005
1493735096192,SA0297,-0.001,-0.0003,-0.0023
1493735096236,SA0297,-0.0021,-0.0,0.0007
1493735096281,SA0297,-0.0016,-0.0042,-0.001
1493735096329,SA0297,-0.002,-0.0057,-0.0047
1493735096371,SA0297,-0.0033,-0.0006,-0.0009
1493735096416,SA0297,-0.0012,-0.0004,-0.0038
1493735096461,SA0297,-0.0022,-0.0045,-0.0018
1493735096505,SA0297,-0.001,-0.0018,0.0001
1493735096551,SA0297,-0.0009,-0.0019,0.0004
1493735096597,SA0297,-0.0006,-0.0016,-0.0019
1493735096641,SA0297,-0.0007,-0.0031,-0.0044
1493735096692,SA0297,0.0001,-0.0045,-0.0041
1493735096736,SA0297,0.0005,0.0022,0.0007
1493735096781,SA0297,0.0019,-0.0007,0.0026
1493735096825,SA0297,0.0021,-0.0015,-0.0012
1493735096871,SA0297,0.0013,-0.0005,-0.0014
1493735096916,SA0297,0.0016,-0.0019,-0.0023
1493735096964,SA0297,0.0018,-0.0004,0.0023
1493735097006,SA0297,0.0017,-0.0031,-0.0046
1493735097051,SA0297,0.0004,-0.0058,-0.0045
1493735097096,SA0297,0.0011,-0.0028,0.0022
1493735097141,SA0297,0.0011,0.0014,-0.0009
1493735097185,SA0297,0.0002,-0.0025,-0.0027
1493735097231,SA0297,0.0,-0.0025,-0.0042
1493735097277,SA0297,0.0004,-0.0022,0.0006
1493735097321,SA0297,-0.0002,-0.0012,-0.0007
1493735097366,SA0297,0.0005,-0.0003,-0.0003
1493735097411,SA0297,-0.0002,-0.0018,-0.0024
1493735097456,SA0297,-0.0004,-0.0061,-0.0037
1493735097501,SA0297,-0.0004,-0.003,-0.0031
1493735097545,SA0297,-0.0001,-0.0037,-0.0048
1493735097591,SA0297,-0.0013,0.0011,-0.0013
1493735097636,SA0297,-0.0006,-0.0004,-0.0008
1493735097686,SA0297,-0.0014,-0.0037,-0.0022
1493735097731,SA0297,-0.0011,-0.006,-0.0013
1493735097776,SA0297,-0.0014,0.0007,-0.0012
1493735097821,SA0297,-0.0006,-0.0018,-0.0015
1493735097865,SA0297,-0.0007,-0.0024,-0.0034
1493735097912,SA0297,-0.001,-0.0025,-0.0005
1493735097956,SA0297,-0.0002,-0.0012,-0.0041
1493735098001,SA0297,0.0005,-0.0015,-0.0052
1493735098046,SA0297,-0.0009,-0.0038,-0.0034
1493735098097,SA0297,-0.0002,-0.0016,-0.0043
